1	17	-0.075684	0.009766	-0.046387	-0.126953	0.073242	0.029297	-2.102051	-0.270996	-0.012207	-0.017090	0.017090	-0.002441
1	18	-0.097656	-0.014648	-0.004883	-0.026855	0.073242	0.061035	-2.167969	-0.283203	-0.063477	-0.112305	0.012207	0.000000
1	19	-0.068359	-0.004883	-0.009766	-0.122070	0.053711	-0.021973	-2.319336	-0.275879	-0.109863	0.034180	0.021973	-0.004883
1	20	-0.104980	0.046387	-0.051270	0.014648	0.039063	0.019531	-2.343750	-0.261230	-0.029297	-0.129395	0.004883	-0.002441
1	21	-0.073242	0.004883	-0.026855	-0.041504	0.021973	0.068359	-2.385254	0.031738	-0.053711	0.039063	0.021973	-0.002441
1	22	-0.092773	-0.024414	0.004883	0.024414	0.002441	0.095215	-2.160645	-0.097656	-0.061035	-0.102539	0.053711	-0.004883
1	23	-0.085449	0.009766	-0.041504	-0.039063	-0.024414	0.031738	-2.263184	-0.195313	-0.053711	-0.019531	0.012207	-0.002441
1	24	-0.068359	0.043945	-0.021973	-0.012207	0.048828	0.080566	-2.177734	-0.266113	0.012207	-0.051270	0.014648	0.000000
1	25	-0.100098	-0.026855	0.009766	-0.065918	0.048828	0.090332	-2.241211	-0.324707	-0.090332	-0.063477	0.017090	0.000000
1	26	-0.083008	0.012207	-0.041504	-0.031738	-0.034180	-0.007324	-2.319336	-0.354004	-0.036621	0.019531	0.014648	0.000000
1	27	-0.078125	0.043945	-0.043945	-0.039063	0.017090	-0.021973	-1.652832	-0.356445	-0.012207	-0.124512	0.019531	-0.002441
1	28	-0.095215	-0.002441	0.009766	-0.039063	0.063477	0.046387	-2.160645	-0.356445	-0.104980	0.019531	0.009766	-0.002441
1	29	-0.065918	-0.021973	-0.029297	-0.046387	0.017090	0.068359	-1.967773	-0.336914	-0.007324	-0.061035	0.009766	-0.002441
1	30	-0.080566	0.034180	-0.056152	-0.090332	0.053711	-0.002441	-2.285156	-0.310059	-0.007324	-0.058594	0.046387	-0.002441
1	31	-0.092773	-0.007324	-0.021973	-0.058594	0.085449	-0.041504	-2.065430	-0.295410	-0.095215	0.007324	0.024414	-0.002441
1	32	-0.058594	-0.017090	0.012207	-0.041504	-0.014648	-0.004883	-2.128906	-0.197754	0.017090	-0.087891	0.024414	0.000000
1	33	-0.075684	0.036621	-0.039063	-0.012207	0.056152	0.048828	-0.751953	-0.131836	-0.104980	0.041504	-0.002441	-0.004883
1	34	-0.095215	0.014648	-0.041504	-0.036621	0.031738	0.053711	-0.222168	0.007324	0.012207	-0.114746	0.019531	-0.002441
1	35	-0.080566	-0.026855	0.012207	-0.053711	-0.019531	0.014648	-0.002441	0.002441	-0.078125	0.070801	0.036621	-0.002441
1	36	-0.085449	0.017090	0.009766	-0.019531	0.073242	-0.041504	-0.200195	-0.007324	0.014648	-0.043945	0.017090	-0.002441
1	37	-0.087891	0.017090	-0.061035	-0.007324	-0.014648	0.058594	-0.009766	-0.002441	-0.041504	0.024414	0.034180	-0.002441
1	38	-0.083008	-0.026855	-0.053711	-0.122070	0.024414	0.061035	-0.258789	-0.009766	-0.073242	0.031738	0.002441	-0.002441
1	39	-0.080566	0.009766	-0.048828	-0.068359	0.021973	0.002441	0.007324	-0.004883	0.043945	-0.053711	0.026855	-0.002441
1	40	-0.080566	0.029297	-0.058594	-0.029297	-0.017090	-0.034180	-0.234375	-0.007324	-0.014648	0.092773	0.009766	-0.002441
1	41	-0.075684	-0.029297	-0.056152	-0.026855	0.068359	-0.036621	0.029297	-0.002441	-0.053711	-0.068359	0.012207	-0.002441
1	42	-0.061035	0.021973	-0.061035	-0.041504	-0.041504	0.078125	-0.227051	-0.009766	-0.024414	0.021973	0.024414	-0.002441
1	43	-0.046387	0.019531	-0.061035	0.039063	0.063477	0.073242	0.043945	-0.012207	0.065918	0.034180	0.014648	-0.002441
1	44	-0.046387	-0.024414	-0.053711	-0.017090	0.002441	0.012207	-0.190430	-0.024414	0.080566	-0.068359	0.041504	0.000000
1	45	-0.048828	0.031738	-0.053711	-0.026855	-0.031738	0.029297	-0.080566	-0.197754	0.004883	0.092773	0.012207	-0.002441
1	46	-0.065918	0.026855	-0.048828	-0.136719	0.070801	-0.012207	-2.001953	-1.979980	-0.031738	-0.021973	0.019531	-0.002441
1	47	-0.061035	-0.004883	-0.046387	-0.046387	0.004883	0.046387	-2.124023	-2.106934	0.061035	-0.837402	-0.004883	-0.002441
1	48	-0.080566	0.041504	-0.043945	-0.146484	0.061035	0.065918	-2.338867	-1.337891	0.068359	-1.499023	0.017090	-0.002441
1	49	-0.139160	-0.026855	-0.021973	0.012207	0.068359	-0.012207	-2.121582	-0.349121	0.017090	-0.378418	0.007324	0.002441
1	50	-1.188965	0.046387	-0.007324	-0.036621	-0.009766	-0.039063	-2.255859	-0.268555	-0.039063	-0.085449	0.012207	-0.002441
1	51	-1.047363	-0.004883	0.012207	0.002441	0.068359	0.004883	-2.077637	-0.263672	0.021973	-0.070801	0.007324	-0.002441
1	52	-0.168457	-0.012207	0.014648	-0.031738	0.051270	0.466309	-2.255859	-0.244141	0.085449	-0.063477	0.014648	-0.002441
1	53	-0.095215	0.043945	-0.051270	-0.109863	0.065918	0.297852	-2.080078	-0.239258	-0.104980	0.039063	0.014648	-0.002441
1	54	-0.090332	-0.024414	-0.041504	-0.019531	-0.007324	0.131836	-2.243652	-0.241699	-1.477051	-0.124512	0.012207	0.000000
1	55	-0.068359	0.026855	0.014648	-0.014648	0.019531	0.092773	-2.077637	-0.236816	-1.740723	0.026855	0.012207	-0.002441
1	56	-0.075684	0.021973	-0.046387	-0.114746	0.063477	0.129395	-2.263184	-0.078125	-1.142578	-0.080566	0.007324	-0.002441
1	57	-0.073242	-0.017090	-0.031738	0.019531	-0.031738	0.083008	-2.226563	-0.151367	-0.114746	-0.058594	0.012207	-0.002441
1	58	-0.097656	0.046387	0.014648	0.002441	0.073242	-0.014648	-2.194824	-0.227051	-0.058594	0.004883	0.031738	-0.002441
1	59	-0.092773	-0.026855	-0.051270	-0.065918	0.317383	-0.002441	-2.185059	-0.266113	-0.109863	-0.107422	0.009766	-0.002441
1	60	-0.070801	0.043945	-0.007324	-0.034180	0.244141	0.039063	-2.221680	-0.258789	-0.070801	0.043945	-0.031738	-0.002441
1	61	-0.070801	-0.029297	-0.019531	-0.053711	0.219727	0.014648	-2.341309	-0.305176	0.014648	-0.080566	0.012207	-0.002441
1	62	-0.102539	0.036621	-0.036621	-0.100098	0.061035	-0.058594	-2.082520	-0.283203	0.007324	-0.053711	0.029297	-0.002441
1	63	-0.078125	-0.021973	0.002441	-0.021973	0.104980	0.029297	-2.312012	-0.261230	-0.104980	0.029297	0.012207	0.000000
1	64	-0.065918	0.026855	-0.061035	0.021973	0.061035	0.056152	-2.182617	-0.283203	-0.075684	-0.112305	0.014648	-0.002441
1	65	-0.100098	0.012207	0.004883	-0.019531	-0.017090	-0.019531	-2.182617	-0.253906	0.019531	-0.063477	0.031738	-0.002441
1	66	-0.065918	-0.026855	-0.046387	-0.024414	0.061035	-0.039063	-2.209473	-0.192871	-0.017090	0.012207	0.026855	-0.002441
1	67	-0.087891	0.009766	-0.029297	0.017090	-0.009766	0.026855	-1.950684	-0.202637	-0.070801	-0.107422	-0.039063	-0.002441
1	68	-0.080566	0.041504	-0.009766	-0.070801	-0.024414	-0.009766	-0.703125	-0.163574	-0.102539	-0.053711	0.004883	-0.002441
1	69	-0.068359	-0.012207	-0.036621	-0.097656	0.043945	-0.056152	0.048828	-0.034180	-0.043945	0.046387	0.021973	-0.002441
1	70	-0.092773	-0.031738	0.002441	-0.041504	-0.002441	-0.012207	0.053711	-0.021973	0.024414	-0.053711	-0.043945	-0.002441
1	71	-0.065918	0.026855	-0.043945	-0.004883	-0.034180	0.021973	0.002441	-0.019531	-0.009766	0.000000	0.012207	0.000000
1	72	-0.100098	0.041504	0.007324	-0.007324	0.048828	-0.053711	-0.104980	-0.004883	-0.087891	0.080566	0.017090	0.000000
1	73	-0.048828	0.004883	-0.056152	0.021973	-0.017090	-0.041504	0.012207	-0.002441	-0.070801	0.031738	0.046387	-0.002441
1	74	-0.078125	-0.031738	0.007324	0.002441	-0.046387	0.026855	-0.014648	-0.019531	0.024414	-0.041504	0.009766	-0.002441
1	75	-0.051270	-0.002441	-0.021973	-0.026855	0.029297	-0.007324	0.036621	-0.004883	0.002441	0.007324	0.014648	-0.002441
1	76	-0.080566	0.036621	-0.041504	-0.019531	-0.007324	-0.051270	-0.080566	0.002441	-0.058594	0.019531	-0.053711	-0.002441
1	77	-0.048828	0.026855	0.014648	0.009766	-0.053711	0.004883	-0.146484	-0.002441	-0.017090	0.078125	0.012207	-0.002441
1	78	-0.078125	-0.017090	-0.021973	-0.029297	0.026855	0.046387	-0.415039	-0.739746	0.087891	0.080566	0.029297	-0.002441
1	79	-0.058594	-0.026855	0.009766	-0.007324	0.002441	-0.014648	-2.241211	-2.172852	0.041504	0.034180	0.009766	-0.002441
1	80	-0.051270	-0.009766	-0.051270	0.024414	-0.048828	-0.053711	-2.407227	-2.226563	-0.034180	-1.616211	0.014648	-0.002441
1	81	-0.068359	0.024414	0.012207	-0.004883	0.036621	0.026855	-2.219238	-2.216797	0.012207	-1.989746	0.036621	-0.002441
1	82	-0.266113	0.048828	0.004883	-0.021973	0.004883	0.009766	-2.468262	-1.398926	0.083008	-1.918945	0.014648	-0.004883
1	83	-1.120605	0.024414	0.009766	0.012207	-0.031738	-0.046387	-2.202148	-0.339355	0.012207	-0.363770	0.019531	-0.002441
1	84	-1.713867	-0.017090	-0.048828	-0.012207	0.046387	0.041504	-2.390137	-0.270996	-0.031738	-0.109863	0.014648	-0.002441
1	85	-1.862793	-0.029297	-0.004883	-0.078125	-0.021973	0.051270	-2.194824	-0.278320	0.039063	0.012207	0.009766	-0.002441
1	86	-1.367188	0.029297	-0.014648	0.039063	-0.036621	-0.017090	-2.294922	-0.231934	-0.395508	0.029297	0.031738	-0.002441
1	87	-0.187988	0.039063	-0.031738	0.004883	0.056152	0.168457	-2.143555	-0.241699	-1.804199	-0.043945	0.063477	-0.004883
1	88	-0.119629	-0.009766	-0.007324	-0.048828	-0.017090	0.168457	-2.260742	-0.256348	-1.955566	-0.036621	0.021973	-0.002441
1	89	-0.073242	0.002441	-0.039063	0.007324	-0.046387	0.041504	-2.148438	-0.256348	-1.879883	-0.083008	0.017090	-0.002441
1	90	-0.104980	-0.029297	0.012207	-0.036621	0.056152	0.043945	-2.299805	-0.258789	-1.245117	-0.058594	0.039063	-0.002441
1	91	-0.085449	0.026855	-0.043945	-0.144043	0.002441	0.075684	-2.148438	-0.249023	-0.227051	-0.056152	0.034180	-0.002441
1	92	-0.070801	0.036621	-0.004883	-0.036621	-0.039063	0.039063	-2.426758	-0.246582	-0.134277	-0.034180	0.039063	-0.002441
1	93	-0.100098	-0.019531	-0.029297	-0.083008	0.058594	-0.046387	-2.106934	-0.249023	-0.029297	-0.056152	0.046387	-0.002441
1	94	-0.065918	0.007324	-0.034180	-0.012207	0.244141	0.034180	-2.480469	-0.246582	0.019531	0.031738	0.029297	-0.002441
1	95	-0.085449	-0.019531	0.004883	-0.004883	0.095215	0.034180	-2.187500	-0.263672	-0.046387	-0.012207	0.024414	-0.002441
1	96	-0.085449	-0.031738	-0.061035	-0.041504	0.053711	-0.053711	-2.329102	-0.256348	-0.097656	0.012207	0.048828	-0.002441
1	97	-0.075684	0.012207	0.007324	-0.007324	0.034180	0.061035	-1.813965	-0.263672	-0.009766	-0.073242	0.029297	-0.002441
1	98	-0.100098	0.036621	-0.031738	-0.070801	0.053711	-0.017090	-0.895996	-0.170898	-0.002441	-0.114746	0.012207	-0.002441
1	99	-0.070801	0.026855	-0.029297	-0.036621	0.083008	0.029297	0.063477	0.021973	-0.078125	-0.024414	0.017090	-0.002441
1	100	-0.083008	-0.009766	0.012207	-0.004883	0.073242	-0.021973	-0.144043	0.014648	-0.056152	0.083008	0.031738	-0.002441
1	101	-0.100098	-0.031738	-0.043945	-0.102539	0.058594	0.002441	0.036621	0.002441	0.002441	-0.026855	0.021973	-0.002441
1	102	-0.065918	0.014648	-0.021973	0.007324	0.026855	-0.039063	-0.104980	-0.246582	-0.046387	-0.063477	0.014648	0.000000
1	103	-0.095215	0.041504	0.009766	-0.026855	0.004883	0.009766	-0.007324	-0.009766	-0.061035	0.048828	0.031738	-0.002441
1	104	-0.053711	0.009766	-0.061035	-0.100098	0.024414	-0.048828	-0.053711	-0.012207	0.029297	0.019531	0.017090	-0.002441
1	105	-0.065918	-0.024414	-0.004883	-0.031738	0.034180	0.039063	-0.029297	-0.014648	-0.068359	-0.036621	0.019531	-0.002441
1	106	-0.058594	-0.017090	0.014648	-0.053711	0.058594	-0.002441	-0.019531	-0.034180	-0.014648	0.090332	0.029297	-0.002441
1	107	-0.043945	0.029297	-0.041504	-0.021973	0.053711	-0.031738	-0.007324	-0.031738	0.097656	-0.061035	0.024414	-0.002441
1	108	-0.075684	0.043945	0.004883	0.012207	0.031738	0.056152	0.007324	-0.026855	-0.034180	0.036621	-0.017090	-0.002441
1	109	-0.041504	-0.002441	-0.026855	-0.080566	-0.026855	-0.017090	-0.239258	-0.205078	0.068359	0.017090	0.009766	-0.002441
1	110	-0.063477	-0.019531	-0.026855	-0.046387	-0.043945	-0.068359	-0.974121	-1.003418	-0.017090	-0.024414	0.019531	-0.004883
1	111	-0.063477	0.029297	-0.002441	-0.046387	-0.056152	0.029297	-1.213379	-1.030273	0.056152	-0.532227	0.004883	-0.002441
1	112	-0.043945	0.021973	-0.070801	-0.136719	0.004883	0.046387	-1.696777	-1.904297	0.073242	-0.842285	0.017090	-0.002441
1	113	-0.078125	-0.039063	-0.656738	-0.029297	0.026855	-0.039063	-2.275391	-2.060547	0.019531	-0.856934	0.007324	-0.002441
1	114	-0.126953	-0.029297	-0.014648	-0.070801	-0.041504	-0.019531	-2.067871	-2.067871	-0.031738	-1.791992	0.004883	-0.004883
1	115	-0.671387	0.026855	-0.041504	-0.026855	-0.034180	0.051270	-2.175293	-1.337891	0.031738	-1.533203	0.017090	-0.004883
1	116	-0.795898	0.024414	0.012207	-0.021973	0.056152	0.031738	-2.187500	-0.344238	0.092773	-0.302734	0.007324	-0.002441
1	117	-1.186523	-0.026855	-0.053711	-0.041504	-0.012207	0.053711	-2.072754	-0.251465	-0.107422	-0.131836	0.002441	-0.002441
1	118	-1.613770	-0.009766	-0.021973	0.036621	-0.041504	0.021973	-2.285156	-0.227051	-0.756836	-0.012207	0.024414	-0.002441
1	119	-1.025391	0.043945	0.009766	-0.117188	0.056152	0.092773	-2.062988	-0.234375	-0.864258	-0.124512	0.019531	-0.004883
1	120	-0.166016	0.009766	-0.051270	-0.097656	-0.012207	0.056152	-2.329102	-0.156250	-1.491699	0.051270	0.014648	-0.002441
1	121	-0.104980	-0.024414	-0.007324	-0.080566	-0.024414	-0.029297	-2.128906	-0.197754	-1.679688	-0.124512	0.012207	-0.002441
1	122	-0.070801	-0.009766	-0.007324	-0.026855	0.061035	-0.014648	-2.272949	-0.244141	-1.618652	-0.112305	-0.004883	-0.002441
1	123	-0.065918	0.041504	-0.051270	0.019531	-0.036621	0.053711	-2.214355	-0.268555	-1.032715	0.009766	0.014648	0.000000
1	124	-0.065918	0.031738	0.002441	-0.034180	0.107422	0.046387	-2.224121	-0.280762	-0.234375	-0.024414	0.017090	-0.002441
1	125	-0.068359	-0.019531	-0.053711	-0.090332	0.090332	-0.041504	-2.275391	-0.290527	-0.083008	-0.070801	0.007324	-0.002441
1	126	-0.065918	-0.017090	-0.026855	-0.053711	-0.009766	-0.034180	-2.145996	-0.283203	0.029297	-0.043945	0.024414	-0.002441
1	127	-0.068359	0.034180	-0.012207	-0.026855	0.065918	0.041504	-2.236328	-0.263672	-0.090332	-0.134277	0.012207	-0.002441
1	128	-0.070801	0.029297	0.009766	-0.051270	0.046387	0.046387	-2.080078	-0.231934	-0.031738	0.041504	0.029297	-0.004883
1	129	-0.083008	-0.021973	0.012207	-0.024414	-0.017090	-0.024414	-2.219238	-0.241699	0.021973	-0.126953	0.034180	-0.002441
1	130	-0.102539	0.012207	0.007324	0.014648	0.068359	-0.009766	-2.143555	-0.249023	-0.102539	-0.014648	0.019531	-0.002441
1	131	-0.102539	0.041504	0.007324	-0.046387	-0.031738	0.043945	-2.106934	-0.244141	-0.048828	0.004883	0.031738	-0.004883
1	132	-0.092773	0.014648	-0.007324	-0.014648	-0.014648	0.036621	-0.725098	-0.170898	-0.107422	-0.109863	0.024414	-0.004883
1	133	-0.073242	-0.029297	-0.012207	-0.129395	0.036621	-0.024414	-0.170898	-0.029297	0.021973	0.012207	0.046387	-0.002441
1	134	-0.063477	-0.004883	-0.002441	-0.051270	-0.051270	-0.041504	0.058594	-0.034180	-0.100098	-0.002441	0.065918	-0.002441
1	135	-0.087891	0.041504	-0.031738	-0.124512	0.039063	0.036621	-0.075684	-0.029297	0.024414	-0.058594	0.019531	-0.002441
1	136	-0.102539	-0.024414	-0.004883	-0.029297	0.078125	0.065918	-0.053711	-0.029297	-0.036621	0.078125	0.029297	0.000000
1	137	-0.065918	0.034180	-0.031738	-0.058594	-0.021973	0.014648	-0.021973	-0.021973	-0.048828	-0.070801	0.048828	0.000000
1	138	-0.056152	-0.029297	-0.041504	0.034180	0.073242	-0.036621	-0.058594	-0.021973	0.021973	0.012207	0.026855	0.000000
1	139	-0.065918	-0.007324	-0.034180	-0.002441	0.009766	-0.009766	-0.031738	-0.014648	-0.095215	0.097656	0.034180	-0.002441
1	140	-0.048828	0.043945	-0.026855	-0.036621	0.002441	0.046387	-0.031738	-0.007324	-0.002441	-0.056152	0.012207	-0.002441
1	141	-0.075684	-0.002441	0.019531	-0.026855	0.058594	0.078125	-0.078125	0.019531	0.090332	-0.012207	0.019531	-0.004883
1	142	-0.043945	0.002441	-0.029297	-0.078125	-0.036621	0.007324	0.034180	-0.021973	0.026855	0.068359	0.039063	0.000000
1	143	-0.075684	0.051270	-0.051270	-0.026855	0.065918	-0.034180	-0.131836	-0.019531	-0.031738	-0.073242	-0.002441	-0.002441
1	144	-0.041504	-0.009766	0.014648	-0.034180	-0.009766	0.002441	0.080566	0.014648	0.039063	0.095215	0.009766	-0.002441
1	145	-0.073242	0.024414	-0.009766	-0.083008	-0.017090	0.051270	-0.112305	0.019531	0.100098	-0.063477	0.014648	-0.002441
1	146	-0.043945	-0.014648	-0.041504	0.019531	0.058594	0.063477	-0.092773	-0.009766	0.036621	-0.063477	0.019531	-0.002441
1	147	-0.073242	0.029297	0.014648	0.002441	-0.041504	0.004883	0.063477	0.017090	-0.029297	0.048828	0.017090	-0.002441
1	148	-0.043945	-0.004883	-0.026855	-0.085449	0.078125	-0.036621	0.102539	0.012207	-0.014648	-0.078125	0.019531	-0.002441
1	149	-0.070801	0.029297	-0.019531	-0.026855	-0.021973	0.019531	0.102539	-0.007324	0.073242	0.053711	0.021973	-0.002441
1	150	-0.051270	-0.021973	0.021973	-0.034180	0.039063	0.075684	0.012207	-0.021973	0.073242	0.051270	0.004883	-0.002441
1	151	-0.051270	0.048828	-0.051270	-0.107422	0.046387	0.148926	-0.095215	0.002441	0.009766	-0.053711	-0.002441	-0.002441
1	152	-0.063477	-0.014648	0.002441	-0.002441	-0.021973	0.043945	-0.158691	0.014648	-0.024414	0.100098	0.004883	-0.002441
1	153	-0.061035	0.012207	-0.029297	-0.034180	0.078125	0.068359	-0.166016	0.004883	0.031738	0.048828	0.021973	-0.002441
1	154	-0.048828	0.048828	-0.031738	-0.083008	-0.029297	0.119629	-0.151367	0.002441	0.107422	-0.078125	0.004883	-0.002441
1	155	-0.068359	-0.017090	0.014648	-0.002441	0.039063	0.029297	-0.004883	-0.002441	0.024414	0.104980	0.004883	-0.002441
1	156	-0.046387	0.012207	-0.056152	-0.034180	0.034180	-0.017090	0.092773	-0.004883	-0.014648	-0.073242	-0.002441	-0.002441
1	157	-0.065918	0.053711	0.009766	-0.139160	-0.034180	0.017090	0.039063	-0.009766	-0.017090	0.004883	-0.007324	-0.002441
1	158	-0.051270	0.007324	-0.017090	-0.017090	0.209961	0.083008	-0.126953	0.017090	0.100098	0.056152	0.017090	-0.002441
1	159	-0.065918	-0.026855	-0.026855	-0.029297	0.083008	0.056152	-0.161133	0.012207	0.092773	-0.078125	0.002441	0.000000
1	160	-0.061035	0.007324	0.004883	-0.039063	0.058594	-0.002441	0.095215	0.021973	0.051270	0.039063	0.031738	-0.002441
1	161	-0.056152	0.061035	-0.043945	0.039063	0.122070	-0.041504	-0.119629	0.024414	0.009766	0.080566	0.019531	-0.002441
1	162	-0.053711	0.012207	0.012207	-0.021973	0.009766	0.017090	-0.002441	0.012207	-0.029297	0.036621	0.031738	-0.002441
1	163	-0.053711	-0.021973	-0.043945	-0.109863	0.026855	0.073242	0.002441	0.009766	0.058594	0.017090	0.002441	-0.002441
1	164	-0.056152	-0.007324	-0.007324	-0.014648	0.056152	-0.012207	-0.080566	-0.024414	0.100098	0.041504	0.007324	0.000000
1	165	-0.046387	0.046387	-0.019531	-0.056152	-0.036621	-0.029297	-0.026855	0.002441	0.039063	0.073242	0.012207	-0.002441
1	166	-0.056152	0.046387	-0.031738	-0.124512	0.075684	0.061035	-0.041504	0.002441	-0.026855	0.085449	0.036621	-0.002441
1	167	-0.043945	-0.009766	0.019531	-0.004883	-0.039063	0.019531	-0.009766	-0.007324	0.068359	0.068359	0.063477	-0.002441
1	168	-0.063477	-0.019531	-0.046387	-0.014648	0.051270	-0.039063	-0.039063	-0.024414	0.090332	0.036621	0.036621	-0.002441
1	169	-0.043945	0.039063	-0.004883	-0.073242	0.019531	0.051270	-0.017090	-0.014648	-0.021973	-0.007324	0.026855	-0.002441
1	170	-0.056152	0.058594	-0.021973	0.002441	-0.039063	-0.009766	-0.046387	-0.012207	0.036621	-0.070801	0.036621	-0.002441
1	171	-0.048828	0.017090	-0.036621	-0.026855	0.053711	0.029297	0.012207	0.007324	0.107422	-0.075684	0.007324	-0.002441
1	172	-0.053711	-0.017090	0.014648	-0.070801	0.017090	-0.021973	-0.124512	-0.004883	0.053711	-0.014648	0.014648	-0.002441
1	173	-0.051270	-0.002441	-0.046387	-0.144043	-0.046387	0.068359	0.009766	0.019531	-0.031738	0.053711	0.007324	-0.002441
1	174	-0.063477	0.034180	0.021973	-0.004883	0.041504	0.012207	-0.058594	0.019531	0.063477	0.102539	0.002441	-0.002441
1	175	-0.039063	0.051270	-0.051270	-0.024414	0.048828	-0.007324	-0.034180	0.019531	0.048828	0.039063	0.019531	-0.004883
1	176	-0.075684	0.004883	0.017090	-0.083008	-0.039063	0.075684	-0.043945	0.017090	-0.029297	-0.061035	0.036621	-0.002441
1	177	-0.046387	-0.024414	-0.034180	-0.007324	-0.036621	-0.021973	-0.046387	0.007324	0.078125	0.085449	0.002441	-0.002441
1	178	-0.073242	0.007324	0.009766	-0.034180	0.012207	0.009766	-0.048828	-0.007324	0.087891	-0.058594	0.007324	-0.002441
1	179	-0.070801	0.053711	-0.024414	-0.107422	0.017090	0.073242	-0.083008	-0.014648	0.002441	0.024414	0.019531	-0.002441
1	180	-0.046387	0.014648	-0.012207	-0.009766	-0.007324	-0.026855	0.014648	-0.021973	-0.014648	0.041504	-0.002441	-0.002441
1	181	-0.073242	-0.017090	0.004883	-0.017090	-0.029297	0.043945	-0.107422	-0.017090	0.046387	-0.058594	0.012207	-0.002441
1	182	-0.070801	-0.021973	-0.031738	-0.068359	-0.026855	0.017090	0.046387	-0.021973	0.031738	0.100098	0.017090	-0.002441
1	183	-0.075684	0.031738	0.019531	0.029297	-0.029297	0.017090	-0.122070	-0.014648	0.007324	-0.078125	-0.002441	-0.002441
1	184	-0.053711	0.053711	-0.048828	-0.017090	-0.034180	0.048828	0.070801	-0.014648	0.014648	0.063477	0.007324	-0.002441
1	185	-0.051270	0.039063	0.021973	-0.126953	-0.036621	0.041504	-0.151367	-0.004883	0.104980	-0.046387	0.009766	-0.002441
1	186	-0.073242	-0.012207	-0.046387	-0.031738	-0.014648	-0.019531	0.073242	0.012207	0.017090	0.036621	-0.012207	-0.002441
1	187	-0.039063	-0.021973	-0.014648	-0.036621	-0.021973	0.065918	-0.080566	0.021973	-0.029297	0.014648	-0.002441	-0.002441
1	188	-0.073242	0.002441	-0.017090	-0.097656	-0.026855	0.012207	0.026855	0.017090	0.068359	-0.012207	-0.012207	0.000000
1	189	-0.039063	0.026855	-0.036621	-0.080566	-0.029297	-0.026855	-0.100098	0.007324	0.031738	0.070801	0.002441	-0.004883
1	190	-0.073242	0.053711	0.017090	0.019531	-0.031738	0.034180	-0.002441	0.009766	-0.031738	-0.070801	0.014648	-0.004883
1	191	-0.039063	0.029297	-0.051270	-0.029297	-0.029297	0.065918	-0.104980	0.004883	0.039063	0.097656	0.004883	-0.002441
1	192	-0.075684	-0.021973	-0.002441	0.012207	0.036621	-0.007324	0.041504	-0.021973	0.104980	-0.068359	0.002441	-0.002441
1	193	-0.041504	-0.021973	-0.009766	0.002441	0.065918	-0.012207	-0.151367	-0.007324	0.019531	0.097656	0.017090	-0.002441
1	194	-0.073242	0.012207	-0.031738	-0.097656	0.024414	0.053711	0.061035	-0.014648	-0.021973	-0.073242	0.017090	-0.002441
1	195	-0.051270	0.051270	0.012207	-0.014648	-0.026855	0.048828	-0.156250	-0.021973	0.087891	0.097656	0.002441	-0.002441
